20625	0.172573	-0.372842	8.39428	-0.00359253	9.90508e-41	0	
20863	0.106526	-0.419714	8.39854	-0.00598755	9.90508e-41	0	
21115	0.174703	-0.355798	8.32824	-0.0107776	9.90508e-41	0	
21355	0.136354	-0.385626	8.29415	-0.00239502	9.90508e-41	0	
21592	0.198139	-0.381365	8.30693	-0.00119751	9.90508e-41	0	
21907	0.20027	-0.343015	8.37937	-0.00838257	9.90508e-41	0	
22154	0.174703	-0.374973	8.4582	-0.00598755	9.90508e-41	0	
22391	0.0298274	-0.690291	8.69256	-0.00838257	9.90508e-41	0	
22632	-0.615723	-1.45941	10.5014	-0.0119751	9.90508e-41	0	
22876	0.370712	0.543285	7.74021	-0.0167651	9.90508e-41	0	
23119	0.208792	0.132093	7.96605	-0.0107776	9.90508e-41	0	
23356	0.298274	-0.918258	8.40493	-0.00239502	9.90508e-41	0	
23599	-0.110787	0.04048	8.46672	-0.00718506	9.90508e-41	0	
23840	0.217314	-0.100135	7.36524	-0.00359253	9.90508e-41	0	
24077	0.0873517	-0.415453	7.75725	-0.00239502	9.90508e-41	0	
24309	0.411192	0.00852211	9.24436	-0.00239502	9.90508e-41	0	
24549	0	-2.09644	7.18201	-0.0790356	9.90508e-41	0	
24789	0.658333	-0.60507	10.2926	-0.0275427	9.90508e-41	0	
25037	-0.905475	0.279099	7.49946	-0.00359253	9.90508e-41	0	
25282	0.238619	-0.56459	7.27149	0.31255	9.90508e-41	0	
25611	0.775512	-0.841559	9.70243	0.451461	9.90508e-41	0	
25865	2.68873	0.943824	9.79404	-0.273032	9.90508e-41	0	
26102	-0.935302	0.0490022	8.95461	-0.488584	9.90508e-41	0	
26342	-2.66955	-0.0596548	9.88352	-1.75435	9.90508e-41	0	
26576	-1.48711	1.23145	9.23584	-2.18186	9.90508e-41	0	
26811	-0.347276	-6.30423	9.97726	-1.51724	9.90508e-41	0	
27047	-1.55102	-0.903344	8.23236	-0.731678	9.90508e-41	0	
27296	-1.71508	0.481499	10.201	-0.616718	9.90508e-41	0	
27539	-2.05596	-1.76834	7.53568	-0.435894	9.90508e-41	0	
27776	-2.889	-1.6682	5.92713	0.0514929	9.90508e-41	0	
28011	-1.926	-0.801079	6.57481	0.453856	9.90508e-41	0	
28246	-2.889	-0.598678	8.71386	1.06938	9.90508e-41	0	
28479	-1.44876	-2.32228	10.5248	1.15919	9.90508e-41	0	
28716	-4.37184	5.69703	12.1568	0.762814	9.90508e-41	0	
28957	-0.854342	1.41467	6.55564	0.813109	9.90508e-41	0	
29193	-4.29941	3.60912	8.82039	1.46575	9.90508e-41	0	
29426	-4.53163	0.839428	12.3528	1.55916	9.90508e-41	0	
29666	-0.44315	-3.41524	5.27306	2.17827	9.90508e-41	0	
29899	-1.78538	-0.72438	8.07257	2.29802	9.90508e-41	0	
30136	3.64746	-2.38619	9.67686	1.99745	9.90508e-41	0	
30371	0.349407	-2.88687	10.2244	2.22018	9.90508e-41	0	
30610	-3.1404	1.6746	8.16632	2.32317	9.90508e-41	0	
30847	3.10418	-2.40963	9.71734	2.14115	9.90508e-41	0	
31086	0.40267	-0.798948	11.3046	2.56507	9.90508e-41	0	
31340	-0.417584	-3.99048	8.84595	2.59261	9.90508e-41	0	
31572	1.51268	-6.58972	5.71408	2.60698	9.90508e-41	0	
31805	1.19736	-3.27462	8.44968	2.5004	9.90508e-41	0	
32036	1.13557	-1.08231	9.86009	3.13269	9.90508e-41	0	
32294	0.351537	-1.29323	6.41502	3.02132	9.90508e-41	0	
32540	3.46637	-0.0660464	6.82408	2.06091	9.90508e-41	0	
32785	1.05035	-1.83865	7.81478	1.83339	9.90508e-41	0	
33027	0.511327	1.11427	8.814	1.59029	9.90508e-41	0	
33271	0.960868	-1.6192	11.9395	1.46216	9.90508e-41	0	
33519	0.64555	0.600809	9.13571	1.51485	9.90508e-41	0	
33766	1.88978	-2.3308	6.32341	1.03824	9.90508e-41	0	
34007	3.17875	-2.64186	8.93544	0.443079	9.90508e-41	0	
34270	-0.560329	0.68603	8.59242	0.232317	9.90508e-41	0	
34532	-2.00057	-0.379234	10.8508	0.320933	9.90508e-41	0	
34799	-1.25914	-3.50046	9.20175	0.00119751	9.90508e-41	0	
35056	-1.62772	-5.10262	12.6979	0.211959	9.90508e-41	0	
35351	-1.1164	-0.739293	7.6699	0.520917	9.90508e-41	0	
35612	3.51537	-6.75164	9.95596	1.26577	9.90508e-41	0	
35871	-4.90874	0.0980043	9.44463	1.88967	9.90508e-41	0	
36131	-0.539024	1.84717	8.55833	2.02379	9.90508e-41	0	
36390	-2.10496	0.411192	8.62438	1.73399	9.90508e-41	0	
36650	-1.21227	-0.449542	8.94822	0.991538	9.90508e-41	0	
36910	-0.279099	-0.28336	7.72743	0.370031	9.90508e-41	0	
37170	-1.4722	-1.06953	6.80278	0.183219	9.90508e-41	0	
37425	-1.58511	-0.999218	8.47737	-0.0419128	9.90508e-41	0	
37688	13.1027	5.33058	34.9055	-0.56283	9.90508e-41	0	
37958	3.10631	-13.6077	10.4034	0.340093	9.90508e-41	0	
38229	1.06953	0.762729	5.80569	0.226329	9.90508e-41	0	
38486	-0.588026	7.2438	7.95965	0.162861	9.90508e-41	0	
38749	-0.238619	3.00618	8.95035	-0.0419128	9.90508e-41	0	
39011	-1.74703	-2.53107	8.95887	1.18913	9.90508e-41	0	
39269	-0.496413	-3.4685	9.21667	1.59868	9.90508e-41	0	
39532	2.06448	-3.09353	6.44272	2.28724	9.90508e-41	0	
39791	5.61394	4.65094	13.3414	2.116	9.90508e-41	0	
40104	-3.97131	-3.81152	7.87017	1.65137	9.90508e-41	0	
40364	0.0745685	-2.89113	7.00944	1.65017	9.90508e-41	0	
40623	0.703074	-1.63412	9.15701	1.5412	9.90508e-41	0	
40908	1.95369	-0.696683	6.18919	1.62023	9.90508e-41	0	
41169	0.758468	1.86847	8.82252	1.32085	9.90508e-41	0	
41427	-5.43498	-0.142745	11.7179	1.37714	9.90508e-41	0	
41694	1.09083	-0.56459	6.11036	1.7771	9.90508e-41	0	
41953	-3.02961	-5.74177	8.89283	2.0214	9.90508e-41	0	
42220	-1.6959	-3.11057	5.23258	2.34233	9.90508e-41	0	
42474	-1.6746	-2.94013	10.7208	2.25132	9.90508e-41	0	
42733	1.8216	1.4445	-0.977913	1.90763	9.90508e-41	0	
42995	2.43306	-2.03679	6.99026	1.58191	9.90508e-41	0	
43249	-2.92308	-1.35502	11.1661	1.2969	9.90508e-41	0	
43543	-0.4048	-3.47063	9.19323	0.858615	9.90508e-41	0	
43804	3.04879	-7.13727	8.16632	0.573607	9.90508e-41	0	
44065	-1.7449	0.144876	5.65016	0.536484	9.90508e-41	0	
44321	0.496413	-0.675377	7.58042	0.688568	9.90508e-41	0	
44579	-1.00348	-2.17314	8.47737	0.784369	9.90508e-41	0	
44836	1.4935	-2.76116	8.36872	1.01908	9.90508e-41	0	
45098	-4.26106	0.0809601	9.65129	1.46815	9.90508e-41	0	
45356	1.14835	-1.42532	7.5229	1.52683	9.90508e-41	0	
45611	0.381365	-0.666855	9.6939	1.54718	9.90508e-41	0	
45874	1.46154	1.00348	6.87735	1.30768	9.90508e-41	0	
46131	4.23975	2.34571	10.4652	0.995131	9.90508e-41	0	
46412	2.96143	-2.5332	8.78843	0.695753	9.90508e-41	0	
46671	0.276969	-0.656203	9.0164	0.619113	9.90508e-41	0	
46932	0.541154	0.673247	8.04488	0.816702	9.90508e-41	0	
47192	-0.679639	-0.781904	11.2385	0.948428	9.90508e-41	0	
47489	-0.624245	-1.35289	10.4502	1.7771	9.90508e-41	0	
47790	5.17931	-13.3946	-1.94304	1.21667	9.90508e-41	0	
48059	3.07861	-7.63581	8.49229	0.934058	9.90508e-41	0	
48322	-1.44663	-3.036	10.103	1.23344	9.90508e-41	0	
48584	-0.498544	-1.25701	9.875	1.31008	9.90508e-41	0	
48840	-0.149137	0.434628	8.01505	1.31367	9.90508e-41	0	
49100	-1.16753	-0.873517	9.65769	1.85973	9.90508e-41	0	
49360	-4.16944	1.37632	7.80839	2.63452	9.90508e-41	0	
49616	-0.756338	-3.50046	8.77778	3.24046	9.90508e-41	0	
49874	1.25914	2.70151	10.5845	2.66685	9.90508e-41	0	
50140	-0.0916127	0.828776	8.15992	2.49441	9.90508e-41	0	
50402	0.619984	-0.268447	10.103	2.32796	9.90508e-41	0	
50683	8.72451	3.28527	6.88374	1.91841	9.90508e-41	0	
50942	0.377104	1.93878	9.55968	1.72322	9.90508e-41	0	
51203	-0.615723	0.11931	9.61508	2.04415	9.90508e-41	0	
51466	2.53746	-1.35075	7.73808	1.99026	9.90508e-41	0	
51724	0.217314	0.076699	8.31971	1.91362	9.90508e-41	0	
52012	-0.0937432	0.464455	8.05766	1.62742	9.90508e-41	0	
52275	0.129962	-1.7449	9.76208	1.40109	9.90508e-41	0	
52535	0.370712	-0.860734	7.67416	1.46815	9.90508e-41	0	
52792	3.20858	-1.50628	8.19614	1.61664	9.90508e-41	0	
53051	-1.63198	2.73347	6.77295	1.62382	9.90508e-41	0	
53305	-0.185356	0.999218	8.2558	1.43342	9.90508e-41	0	
53565	0.743554	-0.570982	9.10375	1.16518	9.90508e-41	0	
53827	0.110787	-0.543285	9.94531	1.31487	9.90508e-41	0	
54085	2.19871	4.22058	-1.81521	1.27535	9.90508e-41	0	
54344	-8.55194	8.25154	11.6178	-0.808319	9.90508e-41	0	
54637	-0.658333	0.728641	8.8353	-0.0107776	9.90508e-41	0	
54934	0.185356	-0.279099	8.82678	-0.202379	9.90508e-41	0	
55201	-0.873517	-1.28897	9.24436	-0.402363	9.90508e-41	0	
55460	-1.34436	-0.142745	9.21027	0.519719	9.90508e-41	0	
55720	-0.756338	-0.0127832	7.33967	1.26098	9.90508e-41	0	
55980	1.12066	1.28684	9.79191	0.3365	9.90508e-41	0	
56237	-0.0788295	0.801079	6.27228	-0.0131726	9.90508e-41	0	
56502	1.19949	-0.990696	7.49307	0.211959	9.90508e-41	0	
56758	-1.27406	-1.09083	7.0414	0.866997	9.90508e-41	0	
57020	-1.35075	-1.45515	7.74447	1.52204	9.90508e-41	0	
57275	0.0234358	-0.990696	8.01292	0.566422	9.90508e-41	0	
57569	-1.63198	-5.61607	25.5386	-0.150886	9.90508e-41	0	
57833	-2.22853	0.980043	8.4795	0.411943	9.90508e-41	0	
58093	0.208792	-1.86208	8.79269	0.768801	9.90508e-41	0	
58360	1.28258	-1.86847	6.67495	0.857417	9.90508e-41	0	
58622	-0.773382	-2.76756	6.75804	1.3005	9.90508e-41	0	
58913	4.31432	0.649811	6.10822	1.28732	9.90508e-41	0	
59181	23.423	21.4885	33.1276	1.87291	9.90508e-41	0	
59458	5.19849	4.20779	11.9565	1.71723	9.90508e-41	0	
59775	-0.236489	2.76756	8.10027	1.70286	9.90508e-41	0	
60037	-1.46154	1.13344	8.51359	1.28732	9.90508e-41	0	
60319	-1.05674	0.568851	8.71812	1.46455	9.90508e-41	0	
60578	0.223705	-2.03252	8.57325	1.71843	9.90508e-41	0	
60838	2.95291	-1.83652	8.49655	2.02259	9.90508e-41	0	
61096	3.48767	-2.34784	8.47737	2.43334	9.90508e-41	0	
61351	-0.739293	1.12705	8.35593	2.10043	9.90508e-41	0	
61612	-2.55237	-1.66607	8.22171	1.43941	9.90508e-41	0	
61869	3.06583	4.52311	9.58738	0.611928	9.90508e-41	0	
62125	-2.19444	-1.1867	9.87713	0.742456	9.90508e-41	0	
62383	-1.86847	1.20801	8.10027	0.476609	9.90508e-41	0	
62644	-0.735032	-1.00135	8.12157	0.419128	9.90508e-41	0	
62905	0.227967	0.758468	8.03422	0.00479004	9.90508e-41	0	
63325	2.69299	-0.413323	7.15431	0.300575	9.90508e-41	0	
63620	-1.97713	-0.140615	8.02783	0.0646655	9.90508e-41	0	
63868	0.92891	0.00213053	7.17136	0.0383203	9.90508e-41	0	
64117	1.57659	-0.696683	7.15005	0.216749	9.90508e-41	0	
64359	-3.13188	-0.681769	11.0958	0.353265	9.90508e-41	0	
64608	0.956607	-0.296143	8.62651	0.638273	9.90508e-41	0	
64852	0.468716	-1.36354	5.60755	0.421523	9.90508e-41	0	
65092	1.35075	-0.449542	9.84943	0.0874182	9.90508e-41	0	
65336	0.0255663	2.01335	7.13088	0.0431104	9.90508e-41	0	
65576	-2.24771	4.48476	7.20332	0.374821	9.90508e-41	0	
65815	1.84504	0.504935	8.34954	0.214354	9.90508e-41	0	
66055	6.04218	-2.22001	6.76443	0.213157	9.90508e-41	0	
66293	4.28449	-1.11001	9.16127	0.166454	9.90508e-41	0	
66534	-2.1007	1.49776	10.0604	0.34608	9.90508e-41	0	
66780	1.67033	-0.498544	6.37241	0.199984	9.90508e-41	0	
67019	0.913997	1.33158	8.69682	0.36524	9.90508e-41	0	
67265	0.193878	-1.16966	8.44328	0.304167	9.90508e-41	0	
67506	-1.69803	-0.151268	9.40841	0.287402	9.90508e-41	0	
67747	0.330232	-1.98139	6.73247	0.201182	9.90508e-41	0	
67986	0.745685	-0.566721	7.40359	-0.0383203	9.90508e-41	0	
68229	-0.843689	0.266316	9.52772	-0.0946033	9.90508e-41	0	
68470	1.29323	-0.837298	7.81478	-0.335303	9.90508e-41	0	
68710	0.639159	0.00639159	7.77643	-0.438289	9.90508e-41	0	
68951	1.03757	1.07379	10.2329	-0.318538	9.90508e-41	0	
69197	1.71081	-0.296143	8.07683	-0.391586	9.90508e-41	0	
69437	0.247141	-0.419714	8.1791	-0.3365	9.90508e-41	0	
69679	0.717988	-2.51615	7.90426	-0.179626	9.90508e-41	0	
69920	2.40537	-1.27193	7.01157	-0.147294	9.90508e-41	0	
70160	1.92174	-0.204531	7.6699	0.0371228	9.90508e-41	0	
70399	1.31454	1.12066	10.022	0.142504	9.90508e-41	0	
70646	-0.072438	-1.49989	8.72025	0.118553	9.90508e-41	0	
70887	-1.24636	-2.6802	7.97031	0.299377	9.90508e-41	0	
71123	2.29884	-2.64399	7.19906	0.305365	9.90508e-41	0	
71361	-2.33506	1.31454	9.47659	0.217947	9.90508e-41	0	
71599	0.102265	-2.18805	8.19827	0.265847	9.90508e-41	0	
71840	1.89191	-3.22988	7.29919	0.209564	9.90508e-41	0	
72083	1.80669	-3.35558	6.90078	0.144899	9.90508e-41	0	
72323	-0.833037	-1.60003	8.95461	0.335303	9.90508e-41	0	
72566	-2.57794	-1.00135	9.15488	0.488584	9.90508e-41	0	
72806	0.671116	-0.943824	6.93913	0.546064	9.90508e-41	0	
73044	-0.438889	-1.65329	7.52929	0.446671	9.90508e-41	0	
73290	0.882039	-0.0681769	7.24593	0.638273	9.90508e-41	0	
73532	-0.958738	-1.26766	9.32532	0.313748	9.90508e-41	0	
73773	-0.436758	-0.360059	8.29415	0.277822	9.90508e-41	0	
74015	1.21653	-0.705205	6.88587	0.130529	9.90508e-41	0	
74255	-0.32171	-0.406931	8.55194	0.0874182	9.90508e-41	0	
74498	0.385626	0.470847	11.3025	0.471819	9.90508e-41	0	
74748	-0.747815	2.28393	6.37667	0.583187	9.90508e-41	0	
74992	1.04396	0.637028	11.0873	0.847837	9.90508e-41	0	
75239	1.02265	5.60542	10.5972	0.370031	9.90508e-41	0	
75486	2.00483	4.74043	9.00574	0.536484	9.90508e-41	0	
75725	1.29536	2.68447	7.84034	0.63947	9.90508e-41	0	
75965	0.462325	0.513457	7.98522	0.526904	9.90508e-41	0	
76204	-1.36141	0.106526	8.11092	0.295785	9.90508e-41	0	
76446	-1.28258	1.78751	9.62147	0.142504	9.90508e-41	0	
76685	-0.0937432	2.94865	7.18627	0.0958008	9.90508e-41	0	
76926	1.13557	1.22079	7.98522	0.150886	9.90508e-41	0	
77165	0.368581	0.973652	7.6699	0.116158	9.90508e-41	0	
77408	1.19097	1.92174	7.13088	0.0538879	9.90508e-41	0	
77646	0.125701	2.97848	7.00944	-0.304167	9.90508e-41	0	
77935	-1.061	2.13479	7.76152	-0.537682	9.90508e-41	0	
78177	-0.511327	0.76486	8.3815	-0.347278	9.90508e-41	0	
78421	0.36219	2.8123	8.00866	-0.119751	9.90508e-41	0	
78663	0.178964	0.994957	8.28563	-0.0490979	9.90508e-41	0	
78909	-0.839428	1.73212	8.2068	-0.541274	9.90508e-41	0	
79151	1.10361	0.487891	8.23236	-0.736469	9.90508e-41	0	
79394	0.381365	1.26127	9.87713	-0.467029	9.90508e-41	0	
79633	1.99631	-0.185356	10.1669	-0.063468	9.90508e-41	0	
79884	1.63838	1.32519	9.1421	-0.0335303	9.90508e-41	0	
80127	2.75264	-0.984304	7.12662	0.0838257	9.90508e-41	0	
80370	0.607201	-0.0213053	9.90696	0.325723	9.90508e-41	0	
80612	5.4158	-1.07592	7.13727	0.628693	9.90508e-41	0	
80853	4.29515	-0.345146	7.94261	0.935255	9.90508e-41	0	
81093	2.36915	2.74838	11.0638	0.938848	9.90508e-41	0	
81337	2.80164	1.86634	8.30267	0.640668	9.90508e-41	0	
81578	2.47354	0.36432	7.64647	0.457449	9.90508e-41	0	
81818	1.56381	-0.0255663	8.67338	0.422721	9.90508e-41	0	
82059	2.89965	1.5702	7.35671	0.564027	9.90508e-41	0	
82299	2.71429	1.44663	9.52559	0.328118	9.90508e-41	0	
82539	-0.666855	1.44663	7.00944	0.0455054	9.90508e-41	0	
82782	-0.0340885	1.97074	-34.9066	-0.440684	9.90508e-41	0	
83031	0.590156	-0.931041	8.92052	0.132924	9.90508e-41	0	
83296	-1.56807	0.0639159	1.1931	0.480201	9.90508e-41	0	
83538	-4.40806	2.97422	12.1781	0.546064	9.90508e-41	0	
83787	-1.57872	2.53746	7.1671	-0.0826282	9.90508e-41	0	
84027	-2.83999	1.17179	9.60868	-0.124541	9.90508e-41	0	
84270	-3.28101	3.14253	8.08962	-0.305365	9.90508e-41	0	
84507	1.23571	1.03331	5.23897	-0.479004	9.90508e-41	0	
84745	-4.00539	2.03679	9.32106	-0.440684	9.90508e-41	0	
84984	1.14835	-1.60003	7.43554	-0.532892	9.90508e-41	0	
85222	-3.45359	-1.23571	11.1256	-0.667013	9.90508e-41	0	
85470	-2.45863	1.19523	8.07683	-0.640668	9.90508e-41	0	
85712	0.00639159	0.268447	7.5442	-0.376018	9.90508e-41	0	
85955	-1.75556	0.304666	8.5562	-0.180824	9.90508e-41	0	
86197	-0.820253	2.26475	6.26801	-0.188009	9.90508e-41	0	
86437	-1.73638	0.945955	7.61877	-0.27902	9.90508e-41	0	
86704	-0.432497	0.754207	8.28349	-0.184417	9.90508e-41	0	
86946	-0.553937	2.19657	8.48376	-0.0754431	9.90508e-41	0	
87197	-0.6839	2.76116	10.218	0.0742456	9.90508e-41	0	
87446	-0.0553937	2.16036	8.02783	0.198787	9.90508e-41	0	
87691	0.681769	2.43732	5.74817	0.227527	9.90508e-41	0	
87933	0.40267	2.938	8.5349	0.0479004	9.90508e-41	0	
88179	1.25701	2.44585	7.22462	0.171244	9.90508e-41	0	
88420	2.53533	3.63681	6.18705	-0.0263452	9.90508e-41	0	
88660	0.455933	2.05596	6.68773	-0.0826282	9.90508e-41	0	
88902	-0.788296	3.67729	9.19323	-0.140109	9.90508e-41	0	
89143	1.52333	5.69916	6.50663	-0.142504	9.90508e-41	0	
89381	1.52333	-4.95987	-0.594417	0.547262	9.90508e-41	0	
89626	2.49059	4.82352	8.63503	0.60115	9.90508e-41	0	
89867	-2.06235	-1.76621	10.3693	0.347278	9.90508e-41	0	
90145	1.45515	2.96996	7.51863	0.243094	9.90508e-41	0	
90383	-2.2818	0.80534	9.7493	-0.2886	9.90508e-41	0	
90633	-2.1497	0.769121	7.14366	-0.517324	9.90508e-41	0	
90876	-1.012	0.00852211	9.54264	-0.444276	9.90508e-41	0	
91122	-0.36432	-2.16888	8.84382	-0.425116	9.90508e-41	0	
91363	-0.707335	-3.24693	8.66699	-0.802332	9.90508e-41	0	
91605	-0.20027	-1.93665	8.14714	-0.741259	9.90508e-41	0	
91845	0.334493	-1.70655	8.00866	-0.482596	9.90508e-41	0	
92086	1.32732	-1.93665	7.54633	-0.0814307	9.90508e-41	0	
92328	1.1377	0.0617853	7.5229	0.0838257	9.90508e-41	0	
92573	0.0170442	0.60507	8.64355	-0.0838257	9.90508e-41	0	
92817	0.700944	1.36567	9.24223	0.0143701	9.90508e-41	0	
93060	1.32519	-1.53185	10.757	0.387993	9.90508e-41	0	
93305	0.00426106	2.25623	8.91839	-0.0443079	9.90508e-41	0	
93550	-0.0447411	2.98061	6.1551	-0.358055	9.90508e-41	0	
93797	0.622114	-0.869256	7.38867	-0.138911	9.90508e-41	0	
94041	1.15475	-1.17392	7.43128	0.229922	9.90508e-41	0	
94279	1.04396	1.6192	9.02066	0.27902	9.90508e-41	0	
94519	-1.91535	-4.75534	6.42354	-0.0502954	9.90508e-41	0	
94758	-1.7726	0.198139	8.39428	-0.239502	9.90508e-41	0	
95000	0.217314	-5.09409	8.75434	-0.456251	9.90508e-41	0	
95241	-1.29749	-2.22427	13.2178	-0.379611	9.90508e-41	0	
95490	-2.31801	3.852	11.4409	-0.403561	9.90508e-41	0	
95737	2.19444	-0.873517	8.90348	-0.193997	9.90508e-41	0	
96030	1.09935	-2.24132	8.52637	0.063468	9.90508e-41	0	
96272	0.950216	-0.464455	8.8843	0.179626	9.90508e-41	0	
96515	0.110787	-2.16249	7.97031	0.193997	9.90508e-41	0	
96753	0.619984	-1.54889	8.67977	0.0934058	9.90508e-41	0	
97035	-1.12066	-0.0213053	8.69043	0.124541	9.90508e-41	0	
97276	-0.187486	-0.869256	8.45607	0.0155676	9.90508e-41	0	
97520	-0.351537	-1.40828	8.27923	0.00239502	9.90508e-41	0	
97759	-0.453803	-0.453803	8.38789	0.061073	9.90508e-41	0	
98004	-0.956607	-0.549676	8.49868	-0.0155676	9.90508e-41	0	
98246	-0.818123	-1.25275	8.24728	0.0766406	9.90508e-41	0	
98491	-1.03544	-1.13983	8.09814	-0.0167651	9.90508e-41	0	
98732	-2.23279	-0.492152	8.93118	-0.0862207	9.90508e-41	0	
98976	-2.43306	-0.251402	8.50507	-0.220342	9.90508e-41	0	
99217	-2.7846	-0.905475	8.45394	-0.234712	9.90508e-41	0	
99457	-3.04879	0.419714	8.88857	0.0335303	9.90508e-41	0	
99698	-3.29593	3.04239	2.16888	0.263452	9.90508e-41	0	
99936	-4.42724	0.815992	9.68538	-0.188009	9.90508e-41	0	
100179	-3.89248	1.77899	7.68908	-0.320933	9.90508e-41	0	
100422	-0.688161	-0.918258	6.35111	-0.34608	9.90508e-41	0	
100662	-0.781904	0.351537	7.6699	-0.232317	9.90508e-41	0	
100904	-0.0937432	-1.82586	7.949	-0.0874182	9.90508e-41	0	
101143	-1.45515	-0.92891	9.15914	0.061073	9.90508e-41	0	
101386	-1.77047	-0.262055	9.38711	0.0826282	9.90508e-41	0	
101626	-0.899083	0.196009	9.31893	0.277822	9.90508e-41	0	
101868	-0.396278	-1.46793	9.0164	0.386796	9.90508e-41	0	
102112	-1.97713	-1.73638	7.3418	1.72082	9.90508e-41	0	
